user_id,timestamp,event_type,latency_since_last_action,geo_distance_from_last_ip,device_switch_count,session_duration,label
06117279,2025-06-23 16:59:19.661657,change_device,1.6199096343856332,0.0,2,7.494269,0
06117279,2025-06-23 16:59:21.680910,location_switch,2.0192534912478797,11.530603505059801,2,9.513522,0
06117279,2025-06-23 16:59:24.073060,browse,2.392149884861308,0.0,2,11.905672,0
06117279,2025-06-23 16:59:27.057298,browse,2.9842381542132728,0.0,2,14.88991,0
06117279,2025-06-23 16:59:28.831314,login,1.7740155051927553,0.0,2,16.663926,0
06117279,2025-06-23 16:59:31.400681,login,2.5693673871368032,0.0,2,19.233293,0
06117279,2025-06-23 16:59:34.385810,add_to_cart,2.9851292243170686,0.0,2,22.218422,0
5ea626ac,2025-06-23 15:50:14.366613,change_device,2.19922456142894,0.0,1,2.199225,1
5ea626ac,2025-06-23 15:50:15.952414,contact_support,1.5858012726031756,0.0,1,3.785026,1
5ea626ac,2025-06-23 15:50:17.451883,logout,1.4994688933077835,0.0,1,5.284495,1
5ea626ac,2025-06-23 15:50:19.310041,browse,1.8581576531609236,0.0,1,7.142653,1
5ea626ac,2025-06-23 15:50:21.994090,change_device,2.6840492408819063,0.0,2,9.826702,1
5ea626ac,2025-06-23 15:50:23.409719,change_device,1.4156294857534368,0.0,3,11.242331,1
35932ed8,2025-06-23 19:13:13.251547,location_switch,1.084158876396987,4.743450441803278,0,1.084159,0
35932ed8,2025-06-23 19:13:16.000263,location_switch,2.748715841589813,19.288511717688664,0,3.832875,0
35932ed8,2025-06-23 19:13:17.948547,contact_support,1.9482843878548581,0.0,0,5.781159,0
35932ed8,2025-06-23 19:13:19.329021,logout,1.3804736487366789,0.0,0,7.161633,0
40d455b5,2025-06-26 02:36:13.635732,contact_support,1.4683437605691478,0.0,0,1.468344,0
40d455b5,2025-06-26 02:36:15.278609,location_switch,1.6428769444732039,9.082563785007464,0,3.111221,0
40d455b5,2025-06-26 02:36:16.443709,add_to_cart,1.1650999234518262,0.0,0,4.276321,0
40d455b5,2025-06-26 02:36:18.467095,browse,2.023385715420423,0.0,0,6.299707,0
40d455b5,2025-06-26 02:36:20.413519,add_to_cart,1.9464235594822317,0.0,0,8.246131,0
40d455b5,2025-06-26 02:36:23.005624,login,2.5921045729808454,0.0,0,10.838236,0
40d455b5,2025-06-26 02:36:24.595691,add_to_cart,1.590067227483124,0.0,0,12.428303,0
40d455b5,2025-06-26 02:36:25.946093,browse,1.3504022408438323,0.0,0,13.778705,0
40d455b5,2025-06-26 02:36:27.759063,location_switch,1.8129701752043577,4.50954353281992,0,15.591675,0
9e9a225a,2025-06-28 10:35:14.186965,contact_support,2.0195772959065623,0.0,0,2.019577,0
9e9a225a,2025-06-28 10:35:16.481640,add_to_cart,2.2946746886890765,0.0,0,4.314252,0
9e9a225a,2025-06-28 10:35:18.350959,location_switch,1.8693186088365668,10.81605127513677,0,6.183571,0
9e9a225a,2025-06-28 10:35:20.166282,change_device,1.8153234449767188,0.0,1,7.998894,0
9e9a225a,2025-06-28 10:35:21.888611,login,1.7223288480683374,0.0,1,9.721223,0
9e9a225a,2025-06-28 10:35:23.401800,add_to_cart,1.5131889951921864,0.0,1,11.234412,0
9e9a225a,2025-06-28 10:35:25.819911,contact_support,2.4181114684107645,0.0,1,13.652523,0
55bda800,2025-06-27 06:34:14.080811,location_switch,1.9134234491001512,8.64397403369637,0,1.913423,0
55bda800,2025-06-27 06:34:15.775150,contact_support,1.694338610390446,0.0,0,3.607762,0
55bda800,2025-06-27 06:34:17.439369,login,1.6642189497078688,0.0,0,5.271981,0
55bda800,2025-06-27 06:34:19.495843,browse,2.056474016221017,0.0,0,7.328455,0
efbb8db5,2025-06-24 16:43:14.593686,change_device,2.426297901647551,0.0,1,2.426298,1
efbb8db5,2025-06-24 16:43:17.653970,login,3.060284060215251,0.0,1,5.486582,1
efbb8db5,2025-06-24 16:43:19.943679,checkout,2.2897094914494844,0.0,1,7.776291,1
efbb8db5,2025-06-24 16:43:20.688261,change_device,0.7445824992992744,0.0,2,8.520873,1
efbb8db5,2025-06-24 16:43:22.669191,browse,1.980929957279175,0.0,2,10.501803,1
efbb8db5,2025-06-24 16:43:24.694092,location_switch,2.024901395451417,14.68104504789975,2,12.526704,1
efbb8db5,2025-06-24 16:43:26.786497,checkout,2.0924051512448694,0.0,2,14.619109,1
efbb8db5,2025-06-24 16:43:29.413041,contact_support,2.626544458651038,0.0,2,17.245653,1
efbb8db5,2025-06-24 16:43:31.608876,change_device,2.195835307807636,0.0,3,19.441488,1
d9b2bbc2,2025-06-26 02:22:14.327781,login,2.160392862966342,0.0,0,2.160393,0
d9b2bbc2,2025-06-26 02:22:16.424807,login,2.097025971802937,0.0,0,4.257419,0
d9b2bbc2,2025-06-26 02:22:17.789776,add_to_cart,1.364969455643984,0.0,0,5.622388,0
d9b2bbc2,2025-06-26 02:22:19.933254,contact_support,2.143477927150854,0.0,0,7.765866,0
d9b2bbc2,2025-06-26 02:22:21.517277,contact_support,1.5840225412527744,0.0,0,9.349889,0
85eee00d,2025-06-23 14:26:13.848247,contact_support,1.680858636735753,0.0,0,1.680859,1
85eee00d,2025-06-23 14:26:16.109528,change_device,2.261280960437664,0.0,1,3.94214,1
85eee00d,2025-06-23 14:26:17.192124,checkout,1.0825959851827225,0.0,1,5.024736,1
85eee00d,2025-06-23 14:26:18.414139,change_device,1.2220149868410464,0.0,2,6.246751,1
5d8c0ba7,2025-06-24 21:14:15.098761,checkout,2.931373246178631,0.0,0,2.931373,0
5d8c0ba7,2025-06-24 21:14:16.904403,location_switch,1.8056417545313863,11.996993746392581,0,4.737015,0
5d8c0ba7,2025-06-24 21:14:19.362396,location_switch,2.4579926779728973,13.746829711350205,0,7.195008,0
5d8c0ba7,2025-06-24 21:14:21.667263,checkout,2.304866783924916,0.0,0,9.499875,0
bd852e12,2025-06-22 14:48:14.996936,contact_support,2.8295477604598616,0.0,0,2.829548,0
bd852e12,2025-06-22 14:48:17.616728,contact_support,2.619792003220781,0.0,0,5.44934,0
bd852e12,2025-06-22 14:48:19.418613,browse,1.80188516094912,0.0,0,7.251225,0
bd852e12,2025-06-22 14:48:21.952803,contact_support,2.5341896668470083,0.0,0,9.785415,0
bd852e12,2025-06-22 14:48:24.254863,contact_support,2.302060444794259,0.0,0,12.087475,0
bd852e12,2025-06-22 14:48:27.406682,change_device,3.1518193760523943,0.0,1,15.239294,0
bd852e12,2025-06-22 14:48:28.666960,browse,1.260277888430138,0.0,1,16.499572,0
ba58eb7d,2025-06-27 09:05:14.198002,login,2.0306138042350863,0.0,0,2.030614,0
ba58eb7d,2025-06-27 09:05:16.235380,browse,2.0373776616828154,0.0,0,4.067992,0
ba58eb7d,2025-06-27 09:05:18.036624,location_switch,1.801243680545069,8.421088117799147,0,5.869236,0
ba58eb7d,2025-06-27 09:05:19.332572,location_switch,1.2959483130935543,15.409130755201316,0,7.165184,0
ba58eb7d,2025-06-27 09:05:20.425955,login,1.0933833569984772,0.0,0,8.258567,0
ba58eb7d,2025-06-27 09:05:21.896650,login,1.4706947047354004,0.0,0,9.729262,0
ba58eb7d,2025-06-27 09:05:24.902667,browse,3.0060170654803056,0.0,0,12.735279,0
ba58eb7d,2025-06-27 09:05:26.970753,logout,2.0680864415324134,0.0,0,14.803365,0
ba58eb7d,2025-06-27 09:05:29.059608,checkout,2.0888552225150994,0.0,0,16.89222,0
efa12de4,2025-06-26 21:51:14.486057,change_device,2.3186692738838643,0.0,1,2.318669,1
efa12de4,2025-06-26 21:51:16.765907,login,2.279850236205711,0.0,1,4.598519,1
efa12de4,2025-06-26 21:51:18.859676,checkout,2.093769392206981,0.0,1,6.692288,1
efa12de4,2025-06-26 21:51:21.361864,contact_support,2.502188317381566,0.0,1,9.194476,1
efa12de4,2025-06-26 21:51:23.011596,change_device,1.6497315859952308,0.0,2,10.844208,1
efa12de4,2025-06-26 21:51:25.391655,contact_support,2.3800591881281807,0.0,2,13.224267,1
5ddd086c,2025-06-25 20:29:14.694594,contact_support,2.527206056109706,0.0,0,2.527206,1
5ddd086c,2025-06-25 20:29:16.201692,browse,1.5070980956660867,0.0,0,4.034304,1
5ddd086c,2025-06-25 20:29:18.059614,browse,1.8579224510356014,0.0,0,5.892226,1
5ddd086c,2025-06-25 20:29:20.656995,checkout,2.597381430938469,0.0,0,8.489607,1
5ddd086c,2025-06-25 20:29:23.104319,login,2.447323593786936,0.0,0,10.936931,1
5ddd086c,2025-06-25 20:29:24.417889,change_device,1.313570274259468,0.0,1,12.250501,1
5ddd086c,2025-06-25 20:29:26.593629,change_device,2.175739950176101,0.0,2,14.426241,1
5ddd086c,2025-06-25 20:29:27.604516,logout,1.0108873753125949,0.0,2,15.437128,1
5ddd086c,2025-06-25 20:29:29.627983,change_device,2.023467451030185,0.0,3,17.460595,1
26d87835,2025-06-22 22:18:13.843915,add_to_cart,1.6765274143751927,0.0,0,1.676527,0
26d87835,2025-06-22 22:18:15.335635,contact_support,1.4917195604938254,0.0,0,3.168247,0
26d87835,2025-06-22 22:18:16.713547,add_to_cart,1.3779124436610837,0.0,0,4.546159,0
26d87835,2025-06-22 22:18:19.545703,location_switch,2.83215619386227,10.05321121616325,0,7.378315,0
186df0e9,2025-06-22 22:29:14.055273,checkout,1.887884896697626,0.0,0,1.887885,0
186df0e9,2025-06-22 22:29:16.109977,checkout,2.0547037995100292,0.0,0,3.942589,0
186df0e9,2025-06-22 22:29:18.147857,browse,2.03787967159919,0.0,0,5.980469,0
186df0e9,2025-06-22 22:29:20.818573,location_switch,2.6707159876868514,6.536225711509787,0,8.651185,0
186df0e9,2025-06-22 22:29:22.064479,checkout,1.2459060728230358,0.0,0,9.897091,0
186df0e9,2025-06-22 22:29:23.485990,contact_support,1.421510762428854,0.0,0,11.318602,0
7c8973ca,2025-06-23 21:19:13.672409,change_device,1.5050211037239931,0.0,1,1.505021,0
7c8973ca,2025-06-23 21:19:15.654905,browse,1.982496194996882,0.0,1,3.487517,0
7c8973ca,2025-06-23 21:19:17.249405,location_switch,1.5944995681855776,4.4297677491900345,1,5.082017,0
7c8973ca,2025-06-23 21:19:19.378736,login,2.129330573927694,0.0,1,7.211348,0
7c8973ca,2025-06-23 21:19:21.485106,browse,2.10636988792883,0.0,1,9.317718,0
7c8973ca,2025-06-23 21:19:23.876543,contact_support,2.3914368674742863,0.0,1,11.709155,0
7c8973ca,2025-06-23 21:19:25.660980,contact_support,1.7844372152124506,0.0,1,13.493592,0
7c8973ca,2025-06-23 21:19:27.865006,add_to_cart,2.204026423418378,0.0,1,15.697618,0
7c8973ca,2025-06-23 21:19:30.140405,contact_support,2.2753987861368317,0.0,1,17.973017,0
66b7408a,2025-06-21 18:28:13.952655,login,1.7852674282494208,0.0,0,1.785267,0
66b7408a,2025-06-21 18:28:16.394178,location_switch,2.4415230638505148,10.765112968629426,0,4.22679,0
66b7408a,2025-06-21 18:28:18.192583,contact_support,1.7984053667231048,0.0,0,6.025195,0
66b7408a,2025-06-21 18:28:19.816205,add_to_cart,1.6236223254376114,0.0,0,7.648817,0
66b7408a,2025-06-21 18:28:21.421787,add_to_cart,1.6055817191815638,0.0,0,9.254399,0
66b7408a,2025-06-21 18:28:23.225626,add_to_cart,1.803839498743629,0.0,0,11.058238,0
66b7408a,2025-06-21 18:28:25.138428,browse,1.912801840827601,0.0,0,12.97104,0
66b7408a,2025-06-21 18:28:26.722487,location_switch,1.584059378288063,9.453837849067277,0,14.555099,0
18cf74f8,2025-06-28 13:16:14.768912,change_device,2.6015239261029626,0.0,1,2.601524,1
18cf74f8,2025-06-28 13:16:17.156624,location_switch,2.387711866544687,14.08433984766131,1,4.989236,1
18cf74f8,2025-06-28 13:16:18.943490,location_switch,1.7868657216617874,12.009594775869614,1,6.776102,1
18cf74f8,2025-06-28 13:16:20.582508,checkout,1.6390183364374356,0.0,1,8.41512,1
18cf74f8,2025-06-28 13:16:23.005271,logout,2.422763049942606,0.0,1,10.837883,1
18cf74f8,2025-06-28 13:16:25.580881,location_switch,2.575609820392807,12.766817843863112,1,13.413493,1
18cf74f8,2025-06-28 13:16:27.397176,change_device,1.8162947066025923,0.0,2,15.229788,1
18cf74f8,2025-06-28 13:16:29.295312,logout,1.8981364359792008,0.0,2,17.127924,1
6d1e70c8,2025-06-26 20:56:15.070646,add_to_cart,2.903258105331005,0.0,0,2.903258,0
6d1e70c8,2025-06-26 20:56:17.240092,add_to_cart,2.169445799109261,0.0,0,5.072704,0
6d1e70c8,2025-06-26 20:56:19.073024,location_switch,1.8329317757700787,3.276754862652874,0,6.905636,0
6d1e70c8,2025-06-26 20:56:21.178824,logout,2.1058001902942536,0.0,0,9.011436,0
6d1e70c8,2025-06-26 20:56:23.224374,change_device,2.045550433303061,0.0,1,11.056986,0
6d1e70c8,2025-06-26 20:56:26.127641,checkout,2.9032673357296668,0.0,1,13.960253,0
6d1e70c8,2025-06-26 20:56:27.697545,checkout,1.5699036522887508,0.0,1,15.530157,0
6d1e70c8,2025-06-26 20:56:30.844929,checkout,3.1473842957738922,0.0,1,18.677541,0
6d1e70c8,2025-06-26 20:56:33.034334,logout,2.1894052647482964,0.0,1,20.866946,0
6d1e70c8,2025-06-26 20:56:35.223249,change_device,2.188914610611079,0.0,2,23.055861,0
fca57818,2025-06-23 05:30:14.092156,add_to_cart,1.9247678000884634,0.0,0,1.924768,1
fca57818,2025-06-23 05:30:16.425986,change_device,2.333830396323462,0.0,1,4.258598,1
fca57818,2025-06-23 05:30:19.351927,browse,2.925940945966936,0.0,1,7.184539,1
fca57818,2025-06-23 05:30:21.211393,change_device,1.859466181029317,0.0,2,9.044005,1
fca57818,2025-06-23 05:30:22.820915,contact_support,1.6095224040670275,0.0,2,10.653527,1
fca57818,2025-06-23 05:30:24.609027,location_switch,1.7881122721960039,2.237430038568898,2,12.441639,1
fca57818,2025-06-23 05:30:27.057906,logout,2.448878949357578,0.0,2,14.890518,1
fca57818,2025-06-23 05:30:28.800864,location_switch,1.7429584736430703,8.958304229672223,2,16.633476,1
fca57818,2025-06-23 05:30:31.255675,login,2.454810565709503,0.0,2,19.088287,1
f2737100,2025-06-27 16:01:13.978933,login,1.8115448377950756,0.0,0,1.811545,0
f2737100,2025-06-27 16:01:16.460581,location_switch,2.4816483024297495,17.252403924479427,0,4.293193,0
f2737100,2025-06-27 16:01:18.490649,add_to_cart,2.030068488984146,0.0,0,6.323261,0
f2737100,2025-06-27 16:01:20.664444,login,2.173794551281385,0.0,0,8.497056,0
8a8c6fa1,2025-06-22 08:44:14.379421,logout,2.2120334307592255,0.0,0,2.212033,0
8a8c6fa1,2025-06-22 08:44:16.399145,add_to_cart,2.0197235241203697,0.0,0,4.231757,0
8a8c6fa1,2025-06-22 08:44:17.681190,logout,1.2820452380657363,0.0,0,5.513802,0
8a8c6fa1,2025-06-22 08:44:19.023282,logout,1.3420920917862467,0.0,0,6.855894,0
8a8c6fa1,2025-06-22 08:44:21.163787,add_to_cart,2.140504625140903,0.0,0,8.996399,0
5a840a6a,2025-06-22 10:13:13.101090,logout,0.9337021869225819,0.0,0,0.933702,0
5a840a6a,2025-06-22 10:13:15.010365,checkout,1.9092754653762416,0.0,0,2.842977,0
5a840a6a,2025-06-22 10:13:16.957196,login,1.9468314987343425,0.0,0,4.789808,0
5a840a6a,2025-06-22 10:13:19.454987,change_device,2.497790757001015,0.0,1,7.287599,0
5a840a6a,2025-06-22 10:13:22.306573,contact_support,2.851586304959019,0.0,1,10.139185,0
5a840a6a,2025-06-22 10:13:23.487558,browse,1.1809854712819916,0.0,1,11.32017,0
5a840a6a,2025-06-22 10:13:24.594370,checkout,1.1068122673226566,0.0,1,12.426982,0
5a840a6a,2025-06-22 10:13:26.283353,location_switch,1.6889825972228092,12.913687915869321,1,14.115965,0
5a840a6a,2025-06-22 10:13:28.531790,checkout,2.2484367952537987,0.0,1,16.364402,0
67539bfe,2025-06-27 12:47:14.702274,logout,2.534885727491925,0.0,0,2.534886,0
67539bfe,2025-06-27 12:47:16.492217,login,1.789943219211991,0.0,0,4.324829,0
67539bfe,2025-06-27 12:47:18.150826,location_switch,1.6586088207894654,16.098553749450968,0,5.983438,0
67539bfe,2025-06-27 12:47:20.548872,location_switch,2.3980463529992844,14.293091990380077,0,8.381484,0
67539bfe,2025-06-27 12:47:22.314840,location_switch,1.7659679987546273,15.568471188418393,0,10.147452,0
67539bfe,2025-06-27 12:47:23.342306,change_device,1.0274656335681442,0.0,1,11.174918,0
67539bfe,2025-06-27 12:47:25.907921,login,2.5656150458295066,0.0,1,13.740533,0
67539bfe,2025-06-27 12:47:27.874655,login,1.9667339232790553,0.0,1,15.707267,0
67539bfe,2025-06-27 12:47:29.939122,logout,2.0644670956239075,0.0,1,17.771734,0
67539bfe,2025-06-27 12:47:31.466496,checkout,1.5273736709612613,0.0,1,19.299108,0
bf72b948,2025-06-26 18:16:14.406797,checkout,2.2394093741065375,0.0,0,2.239409,0
bf72b948,2025-06-26 18:16:16.746585,change_device,2.3397878425803205,0.0,1,4.579197,0
bf72b948,2025-06-26 18:16:18.821295,checkout,2.0747097367545986,0.0,1,6.653907,0
bf72b948,2025-06-26 18:16:20.677099,checkout,1.8558038998498503,0.0,1,8.509711,0
bf72b948,2025-06-26 18:16:22.617128,logout,1.9400293631867638,0.0,1,10.44974,0
bf72b948,2025-06-26 18:16:24.987332,contact_support,2.3702035611886187,0.0,1,12.819944,0
bf72b948,2025-06-26 18:16:27.004282,add_to_cart,2.01695039206273,0.0,1,14.836894,0
bf72b948,2025-06-26 18:16:28.483358,browse,1.4790762272797358,0.0,1,16.31597,0
bf72b948,2025-06-26 18:16:29.866609,add_to_cart,1.3832512080275483,0.0,1,17.699221,0
bf72b948,2025-06-26 18:16:31.121790,add_to_cart,1.2551812892819454,0.0,1,18.954402,0
d8e981e5,2025-06-27 13:35:13.679603,location_switch,1.5122147170385256,13.876571052598234,0,1.512215,0
d8e981e5,2025-06-27 13:35:15.821125,login,2.14152241006824,0.0,0,3.653737,0
d8e981e5,2025-06-27 13:35:17.905589,location_switch,2.084464495685427,8.710053474130323,0,5.738201,0
d8e981e5,2025-06-27 13:35:19.716475,logout,1.8108859488172135,0.0,0,7.549087,0
69990403,2025-06-28 01:16:14.793809,add_to_cart,2.626421317213742,0.0,0,2.626421,0
69990403,2025-06-28 01:16:16.569697,add_to_cart,1.7758876918499253,0.0,0,4.402309,0
69990403,2025-06-28 01:16:18.223572,logout,1.6538748353670518,0.0,0,6.056184,0
69990403,2025-06-28 01:16:19.239110,login,1.0155384287919584,0.0,0,7.071722,0
69990403,2025-06-28 01:16:21.290829,change_device,2.051719064654053,0.0,1,9.123441,0
69990403,2025-06-28 01:16:24.311867,contact_support,3.021038020071872,0.0,1,12.144479,0
88affebd,2025-06-23 11:33:14.519477,add_to_cart,2.352088561240568,0.0,0,2.352089,0
88affebd,2025-06-23 11:33:17.080034,change_device,2.5605574399745588,0.0,1,4.912646,0
88affebd,2025-06-23 11:33:19.098690,login,2.018655587331081,0.0,1,6.931302,0
88affebd,2025-06-23 11:33:20.848852,logout,1.7501623375260098,0.0,1,8.681464,0
4f743085,2025-06-27 07:14:13.874775,change_device,1.7073870021082516,0.0,1,1.707387,1
4f743085,2025-06-27 07:14:16.377603,browse,2.5028275465382985,0.0,1,4.210215,1
4f743085,2025-06-27 07:14:17.527854,change_device,1.1502512856607778,0.0,2,5.360466,1
4f743085,2025-06-27 07:14:19.768381,checkout,2.240526645562741,0.0,2,7.600993,1
4f743085,2025-06-27 07:14:21.936674,add_to_cart,2.1682933507111395,0.0,2,9.769286,1
4f743085,2025-06-27 07:14:24.059682,browse,2.1230079820880166,0.0,2,11.892294,1
4f743085,2025-06-27 07:14:26.571931,add_to_cart,2.5122494744327435,0.0,2,14.404543,1
4f743085,2025-06-27 07:14:28.428869,location_switch,1.8569382049785264,11.277169222860248,2,16.261481,1
4f743085,2025-06-27 07:14:29.570598,location_switch,1.1417290559067736,7.923415589323884,2,17.40321,1
4f743085,2025-06-27 07:14:31.998466,browse,2.427868215587612,0.0,2,19.831078,1
22c40f61,2025-06-25 16:41:14.499739,checkout,2.332351372666555,0.0,0,2.332351,1
22c40f61,2025-06-25 16:41:16.223279,change_device,1.723539581316349,0.0,1,4.055891,1
22c40f61,2025-06-25 16:41:18.724191,change_device,2.5009124268409684,0.0,2,6.556803,1
22c40f61,2025-06-25 16:41:20.475406,change_device,1.7512145808073964,0.0,3,8.308018,1
22c40f61,2025-06-25 16:41:22.084404,logout,1.6089982537444816,0.0,3,9.917016,1
bce48ebc,2025-06-24 04:56:13.787536,contact_support,1.6201484412598566,0.0,0,1.620148,1
bce48ebc,2025-06-24 04:56:15.448777,login,1.6612414640581015,0.0,0,3.281389,1
bce48ebc,2025-06-24 04:56:17.393284,browse,1.9445065141141324,0.0,0,5.225896,1
bce48ebc,2025-06-24 04:56:19.084445,change_device,1.6911612556192013,0.0,1,6.917057,1
bce48ebc,2025-06-24 04:56:20.460847,contact_support,1.3764021978532845,0.0,1,8.293459,1
bce48ebc,2025-06-24 04:56:22.653849,checkout,2.1930016574799005,0.0,1,10.486461,1
bce48ebc,2025-06-24 04:56:24.629051,checkout,1.975201618987627,0.0,1,12.461663,1
bce48ebc,2025-06-24 04:56:26.935366,login,2.3063145598435995,0.0,1,14.767978,1
bce48ebc,2025-06-24 04:56:29.332585,change_device,2.3972189539994306,0.0,2,17.165197,1
bce48ebc,2025-06-24 04:56:31.945214,location_switch,2.6126293685445074,10.667433727213325,2,19.777826,1
5709f27b,2025-06-23 00:14:14.730234,logout,2.562846408008458,0.0,0,2.562846,0
5709f27b,2025-06-23 00:14:16.130665,logout,1.4004313828258648,0.0,0,3.963277,0
5709f27b,2025-06-23 00:14:17.638768,login,1.508103041154589,0.0,0,5.47138,0
5709f27b,2025-06-23 00:14:20.134167,change_device,2.4953990441761036,0.0,1,7.966779,0
5709f27b,2025-06-23 00:14:22.087996,contact_support,1.9538293185040738,0.0,1,9.920608,0
5709f27b,2025-06-23 00:14:23.442602,contact_support,1.3546055669247037,0.0,1,11.275214,0
5709f27b,2025-06-23 00:14:25.124172,login,1.6815702065356963,0.0,1,12.956784,0
746cabb3,2025-06-25 02:13:14.377218,checkout,2.2098301224060326,0.0,0,2.20983,0
746cabb3,2025-06-25 02:13:17.162151,change_device,2.7849332181299835,0.0,1,4.994763,0
746cabb3,2025-06-25 02:13:19.196470,browse,2.0343185242138575,0.0,1,7.029082,0
746cabb3,2025-06-25 02:13:20.876855,browse,1.680384719359934,0.0,1,8.709467,0
746cabb3,2025-06-25 02:13:22.431410,add_to_cart,1.5545551940289708,0.0,1,10.264022,0
746cabb3,2025-06-25 02:13:24.005309,login,1.5738991843392083,0.0,1,11.837921,0
746cabb3,2025-06-25 02:13:25.273926,browse,1.2686168464444396,0.0,1,13.106538,0
746cabb3,2025-06-25 02:13:27.740298,checkout,2.4663718041727893,0.0,1,15.57291,0
746cabb3,2025-06-25 02:13:28.623659,checkout,0.8833605903221178,0.0,1,16.456271,0
7d01d116,2025-06-26 13:07:14.988400,browse,2.8210121075224723,0.0,0,2.821012,0
7d01d116,2025-06-26 13:07:17.365212,checkout,2.376812142635992,0.0,0,5.197824,0
7d01d116,2025-06-26 13:07:19.247649,location_switch,1.8824368337254442,3.192638319336354,0,7.080261,0
7d01d116,2025-06-26 13:07:21.486621,browse,2.2389719386669533,0.0,0,9.319233,0
7d01d116,2025-06-26 13:07:23.996027,add_to_cart,2.509406039850472,0.0,0,11.828639,0
7d01d116,2025-06-26 13:07:26.869871,login,2.8738437321414922,0.0,0,14.702483,0
7d01d116,2025-06-26 13:07:28.394892,contact_support,1.525021022876609,0.0,0,16.227504,0
7d01d116,2025-06-26 13:07:30.273129,change_device,1.8782368054073664,0.0,1,18.105741,0
7d01d116,2025-06-26 13:07:31.801197,login,1.5280677047885765,0.0,1,19.633809,0
7d01d116,2025-06-26 13:07:33.484458,browse,1.6832610037815388,0.0,1,21.31707,0
546b445f,2025-06-22 13:17:14.499582,add_to_cart,2.3321937671178135,0.0,0,2.332194,0
546b445f,2025-06-22 13:17:16.308173,logout,1.8085914051935157,0.0,0,4.140785,0
546b445f,2025-06-22 13:17:18.246309,browse,1.938135526862582,0.0,0,6.078921,0
546b445f,2025-06-22 13:17:20.047469,checkout,1.801160153192698,0.0,0,7.880081,0
0fc7377f,2025-06-24 15:54:13.575373,location_switch,1.4079847208887202,12.017344590539587,0,1.407985,0
0fc7377f,2025-06-24 15:54:15.300693,contact_support,1.7253200725322793,0.0,0,3.133305,0
0fc7377f,2025-06-24 15:54:17.958083,location_switch,2.657389912798252,7.172443558911769,0,5.790695,0
0fc7377f,2025-06-24 15:54:20.556676,location_switch,2.598593242311214,2.619664541141391,0,8.389288,0
0fc7377f,2025-06-24 15:54:22.366472,change_device,1.8097963712945768,0.0,1,10.199084,0
0fc7377f,2025-06-24 15:54:24.200983,login,1.8345109131931971,0.0,1,12.033595,0
0fc7377f,2025-06-24 15:54:26.340479,location_switch,2.139495897374237,14.30908401609412,1,14.173091,0
28825123,2025-06-23 01:35:15.112385,login,2.9449974486602577,0.0,0,2.944997,0
28825123,2025-06-23 01:35:17.453453,browse,2.3410679833727905,0.0,0,5.286065,0
28825123,2025-06-23 01:35:19.547419,login,2.0939658261355745,0.0,0,7.380031,0
28825123,2025-06-23 01:35:21.883570,browse,2.336150598793324,0.0,0,9.716182,0
28825123,2025-06-23 01:35:24.152250,change_device,2.268680140724613,0.0,1,11.984862,0
28825123,2025-06-23 01:35:26.614455,browse,2.462205093637497,0.0,1,14.447067,0
28825123,2025-06-23 01:35:27.829443,logout,1.2149883534602317,0.0,1,15.662055,0
28825123,2025-06-23 01:35:29.987370,logout,2.1579267249737275,0.0,1,17.819982,0
a103ded5,2025-06-28 14:54:13.860226,logout,1.6928384279518527,0.0,0,1.692838,0
a103ded5,2025-06-28 14:54:15.505332,contact_support,1.6451055038832325,0.0,0,3.337944,0
a103ded5,2025-06-28 14:54:17.994777,location_switch,2.4894447792783896,3.1412843536824733,0,5.827389,0
a103ded5,2025-06-28 14:54:20.799167,location_switch,2.8043904278671867,14.141148450923113,0,8.631779,0
ade69702,2025-06-22 01:41:14.568145,add_to_cart,2.4007571594385047,0.0,0,2.400757,0
ade69702,2025-06-22 01:41:17.056803,checkout,2.488657650525734,0.0,0,4.889415,0
ade69702,2025-06-22 01:41:18.992037,add_to_cart,1.935234296138783,0.0,0,6.824649,0
ade69702,2025-06-22 01:41:20.299408,location_switch,1.307371455246349,1.4905579356487264,0,8.13202,0
ade69702,2025-06-22 01:41:22.040068,logout,1.740659708932141,0.0,0,9.87268,0
ade69702,2025-06-22 01:41:22.749882,add_to_cart,0.7098141720174402,0.0,0,10.582494,0
ade69702,2025-06-22 01:41:25.006657,logout,2.256774512509637,0.0,0,12.839269,0
8efa4d67,2025-06-25 23:10:13.612412,add_to_cart,1.4450235814818755,0.0,0,1.445024,0
8efa4d67,2025-06-25 23:10:16.185943,browse,2.573530688920215,0.0,0,4.018555,0
8efa4d67,2025-06-25 23:10:18.257348,login,2.0714046962212915,0.0,0,6.08996,0
8efa4d67,2025-06-25 23:10:19.968473,login,1.7111247459229115,0.0,0,7.801085,0
e337891e,2025-06-28 05:40:13.805393,location_switch,1.6380048341286955,9.02304824411488,0,1.638005,0
e337891e,2025-06-28 05:40:15.579418,browse,1.7740253140440612,0.0,0,3.41203,0
e337891e,2025-06-28 05:40:17.184749,logout,1.6053307471401628,0.0,0,5.017361,0
e337891e,2025-06-28 05:40:19.181227,checkout,1.9964775072597227,0.0,0,7.013839,0
e337891e,2025-06-28 05:40:21.073422,change_device,1.8921952107159887,0.0,1,8.906034,0
